"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"rand1",0.8,1,"PELT",0.0757575757575758,0.625,0.135135135135135,0,NA,1.9362104366568,66
"rand1",0.8,1,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,NA,0.0615827969065856,6
"rand1",0.8,1,"SVP MedianMood",1,0.375,0.545454545454545,0,NA,0.207375264561674,3
"rand1",0.8,1,"SVP Wilcoxon",0.625,0.625,0.625,1,92,0.0639929188396815,8
"rand1",0.8,1,"RFPOP",0.833333333333333,0.625,0.714285714285714,0,NA,0.0615827969065856,6
"rand1",0.8,1,"SVP Wilcoxon multiscale",0.625,0.625,0.625,1,24,0.0757430150280172,8
"none",0.9,1,"PELT",0.0181818181818182,1,0.0357142857142857,0,NA,0.535921592934659,55
"none",0.9,1,"RFPOP paper",1,1,1,1,NA,0.00298767552113103,1
"none",0.9,1,"SVP MedianMood",1,1,1,1,NA,0.00298767552113103,1
"none",0.9,1,"SVP Wilcoxon",1,1,1,1,NA,0.00298767552113103,1
"none",0.9,1,"RFPOP",1,1,1,1,NA,0.00298767552113103,1
"none",0.9,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.00298767552113103,1
"up",0.9,1,"PELT",0.0909090909090909,0.75,0.162162162162162,0,NA,1.83518992192503,66
"up",0.9,1,"RFPOP paper",0.75,0.375,0.5,0,NA,0.275571847928635,4
"up",0.9,1,"SVP MedianMood",0.75,0.375,0.5,0,NA,0.275571847928635,4
"up",0.9,1,"SVP Wilcoxon",0.375,0.375,0.375,1,44,0.134238832483404,8
"up",0.9,1,"RFPOP",0.75,0.375,0.5,0,NA,0.275571847928635,4
"up",0.9,1,"SVP Wilcoxon multiscale",0.375,0.375,0.375,1,44,0.134238832483404,8
"updown",0.9,1,"PELT",0.0641025641025641,0.625,0.116279069767442,0,NA,1.36769742030027,78
"updown",0.9,1,"RFPOP paper",0.5,0.5,0.5,1,15,0.0878861170540443,8
"updown",0.9,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.217311256178801,1
"updown",0.9,1,"SVP Wilcoxon",0.5,0.5,0.5,1,15,0.0878861170540443,8
"updown",0.9,1,"RFPOP",0.5,0.375,0.428571428571429,0,NA,0.132111616393373,6
"updown",0.9,1,"SVP Wilcoxon multiscale",0.5,0.5,0.5,1,15,0.0878861170540443,8
"rand1",0.9,1,"PELT",0.0845070422535211,0.75,0.151898734177215,0,NA,2.06349167157765,71
"rand1",0.9,1,"RFPOP paper",0.5,0.375,0.428571428571429,0,NA,0.188287233910087,6
"rand1",0.9,1,"SVP MedianMood",0.5,0.25,0.333333333333333,0,NA,0.299358321478625,4
"rand1",0.9,1,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,NA,0.195076160793231,7
"rand1",0.9,1,"RFPOP",0.5,0.375,0.428571428571429,0,NA,0.188287233910087,6
"rand1",0.9,1,"SVP Wilcoxon multiscale",0.428571428571429,0.375,0.4,0,NA,0.195076160793231,7
"none",1,1,"PELT",0.0133333333333333,1,0.0263157894736842,0,NA,1.81719337670086,75
"none",1,1,"RFPOP paper",1,1,1,1,NA,0.00330148349069716,1
"none",1,1,"SVP MedianMood",1,1,1,1,NA,0.00330148349069716,1
"none",1,1,"SVP Wilcoxon",1,1,1,1,NA,0.00330148349069716,1
"none",1,1,"RFPOP",1,1,1,1,NA,0.00330148349069716,1
"none",1,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.00330148349069716,1
"up",1,1,"PELT",0.0958904109589041,0.875,0.17283950617284,0,NA,0.779803750407506,73
"up",1,1,"RFPOP paper",0.8,0.5,0.615384615384615,0,NA,0.257275633438818,5
"up",1,1,"SVP MedianMood",0.75,0.375,0.5,0,NA,0.385862773365567,4
"up",1,1,"SVP Wilcoxon",0.75,0.75,0.75,1,25,0.081349743116179,8
"up",1,1,"RFPOP",0.75,0.375,0.5,0,NA,0.383388001048081,4
"up",1,1,"SVP Wilcoxon multiscale",0.75,0.75,0.75,1,25,0.081349743116179,8
"updown",1,1,"PELT",0.028169014084507,0.25,0.0506329113924051,0,NA,0.625389854339017,71
"updown",1,1,"RFPOP paper",0.285714285714286,0.25,0.266666666666667,0,NA,0.192147908021002,7
