"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"none",1.8,1,"SVP BIC calibrated",1,1,1,1,NA,0.000163311074746882,1
"none",1.8,1,"SVP BIC",1,1,1,1,NA,0.000163311074746882,1
"none",1.8,1,"SVP BIC multiscale",1,1,1,1,NA,0.000163311074746882,1
"up",1.8,1,"PELT",1,1,1,1,2,0.0270355440611735,8
"up",1.8,1,"SVP BIC calibrated",1,1,1,1,2,0.0270355440611735,8
"up",1.8,1,"SVP BIC",1,1,1,1,2,0.0270355440611735,8
"up",1.8,1,"SVP BIC multiscale",1,1,1,1,2,0.0270355440611735,8
"updown",1.8,1,"PELT",1,1,1,1,2,0.0153614290652739,8
"updown",1.8,1,"SVP BIC calibrated",1,1,1,1,2,0.0153614290652739,8
"updown",1.8,1,"SVP BIC",1,1,1,1,2,0.0153614290652739,8
"updown",1.8,1,"SVP BIC multiscale",1,1,1,1,2,0.0153614290652739,8
"rand1",1.8,1,"PELT",0.875,0.875,0.875,1,14,0.0283437639446117,8
"rand1",1.8,1,"SVP BIC calibrated",0.857142857142857,0.75,0.8,0,NA,0.059071795530498,7
"rand1",1.8,1,"SVP BIC",1,0.75,0.857142857142857,0,NA,0.0554661626648953,6
"rand1",1.8,1,"SVP BIC multiscale",0.857142857142857,0.75,0.8,0,NA,0.059071795530498,7
"none",1.9,1,"PELT",1,1,1,1,NA,0.000601082494427619,1
"none",1.9,1,"SVP BIC calibrated",1,1,1,1,NA,0.000601082494427619,1
"none",1.9,1,"SVP BIC",1,1,1,1,NA,0.000601082494427619,1
"none",1.9,1,"SVP BIC multiscale",1,1,1,1,NA,0.000601082494427619,1
