"pattern","jump","method","new_F1","new_Precision","new_Recall","new_CorrectNumCP","new_MSE","new_NumSegments","old_F1","old_Precision","old_Recall","old_CorrectNumCP","old_MSE","old_NumSegments","delta_F1","delta_Precision","delta_Recall","delta_CorrectNumCP","delta_MSE","delta_NumSegments"
"updown",2.2,"PELT",0.132463700778396,0.0722105992604529,0.815714285714286,0,24.8623519010016,81.67,0.152061560182551,0.0837671551294619,0.83875,0,24.8623519010016,81.67,-0.019597859404155,-0.011556555869009,-0.0230357142857143,0,0,0
"updown",2.2,"RFPOP",0.831428571428571,0.831428571428571,0.831428571428571,1,0.0641091677225044,8,0.851985294117647,0.851527777777778,0.8525,0.99,0.0653507901394067,8.01,-0.0205567226890756,-0.0200992063492064,-0.0210714285714286,0.01,-0.0012416224169023,-0.00999999999999979
"updown",2.2,"SVP MedianMood",0.681428571428571,0.681428571428571,0.681428571428571,1,0.357444353421455,8,0.710333333333333,0.710714285714286,0.71,0.99,0.603879033964078,7.99,-0.028904761904762,-0.0292857142857142,-0.0285714285714286,0.01,-0.246434680542623,0.00999999999999979
"updown",2.2,"SVP Wilcoxon",0.692857142857143,0.692857142857143,0.692857142857143,1,0.316005945916178,8,0.725808823529412,0.725416666666667,0.72625,0.99,0.309192045685,8.01,-0.0329516806722689,-0.0325595238095238,-0.0333928571428572,0.01,0.00681390023117767,-0.00999999999999979
"updown",2.3,"PELT",0.125562239617563,0.068206832023429,0.804285714285714,0,9.1931152440918,85.22,0.144581362538499,0.0793384507920231,0.82875,0,9.1931152440918,85.22,-0.019019122920936,-0.0111316187685941,-0.0244642857142857,0,0,0
"updown",2.3,"RFPOP",0.81,0.81,0.81,1,0.0754851258423531,8,0.833161764705882,0.832638888888889,0.83375,0.99,0.076592719570422,8.01,-0.0231617647058824,-0.022638888888889,-0.02375,0.01,-0.00110759372806894,-0.00999999999999979
"updown",2.3,"SVP MedianMood",0.684285714285714,0.684285714285714,0.684285714285714,1,0.196622238535373,8,0.71125,0.71125,0.71125,1,0.220349165753134,8,-0.0269642857142858,-0.0269642857142858,-0.0269642857142858,0,-0.0237269272177608,0
"updown",2.3,"SVP Wilcoxon",0.685333333333333,0.685,0.685714285714286,0.99,0.189429736960501,8.01,0.722426470588235,0.72125,0.72375,0.97,0.182439089111108,8.03,-0.0370931372549019,-0.03625,-0.0380357142857143,0.02,0.00699064784939263,-0.0199999999999996
"updown",2.4,"PELT",0.131117896799358,0.0712844513923773,0.828571428571429,0,15.3076993920016,83.47,0.150339258478427,0.0825790273657054,0.85,0,15.3076993920016,83.47,-0.0192213616790694,-0.0112945759733282,-0.0214285714285715,0,0,0
"updown",2.4,"RFPOP",0.791428571428571,0.791428571428571,0.791428571428571,1,0.0824389463422101,8,0.816985294117647,0.816527777777778,0.8175,0.99,0.0830096187329207,8.01,-0.0255567226890757,-0.0250992063492064,-0.0260714285714286,0.01,-0.000570672390710625,-0.00999999999999979
"updown",2.4,"SVP MedianMood",0.687142857142857,0.687142857142857,0.687142857142857,1,0.268240679796847,8,0.71,0.71,0.71,1,0.335418678717711,8,-0.0228571428571428,-0.0228571428571428,-0.0228571428571428,0,-0.0671779989208639,0
"updown",2.4,"SVP Wilcoxon",0.698571428571429,0.698571428571429,0.698571428571429,1,0.248426638315103,8,0.73,0.73,0.73,1,0.239462153023412,8,-0.0314285714285715,-0.0314285714285715,-0.0314285714285715,0,0.0089644852916903,0
"updown",2.5,"PELT",0.134318062399588,0.0731094482700319,0.838571428571429,0,8.71392877377029,82.88,0.153581635074508,0.0844619138380288,0.85875,0,8.71392877377029,82.88,-0.0192635726749199,-0.0113524655679969,-0.0201785714285715,0,0,0
"updown",2.5,"RFPOP",0.85,0.85,0.85,1,0.0744521455608594,8,0.86875,0.86875,0.86875,1,0.0744521455608594,8,-0.01875,-0.01875,-0.01875,0,0,0
"updown",2.5,"SVP MedianMood",0.752857142857143,0.752857142857143,0.752857142857143,1,0.179251297755982,8,0.78,0.78,0.78,1,0.188012273646475,8,-0.0271428571428571,-0.0271428571428571,-0.0271428571428571,0,-0.00876097589049249,0
"updown",2.5,"SVP Wilcoxon",0.768571428571429,0.768571428571429,0.768571428571429,1,0.159956961953154,8,0.785,0.785,0.785,1,0.16052762167226,8,-0.0164285714285715,-0.0164285714285715,-0.0164285714285715,0,-0.000570659719105776,0
"updown",2.6,"PELT",0.134494109407228,0.0730307688449256,0.865714285714286,0,9.56023791306732,85.6,0.153228259572437,0.0840478277158198,0.8825,0,9.56023791306732,85.6,-0.0187341501652096,-0.0110170588708942,-0.0167857142857143,0,0,0
"updown",2.6,"RFPOP",0.857142857142857,0.857142857142857,0.857142857142857,1,0.0758706797623864,8,0.874117647058824,0.873333333333333,0.875,0.98,0.0788459478498406,8.02,-0.0169747899159665,-0.0161904761904762,-0.0178571428571429,0.02,-0.0029752680874542,-0.0199999999999996
"updown",2.6,"SVP MedianMood",0.752857142857143,0.752857142857143,0.752857142857143,1,0.202484474423804,8,0.7725,0.7725,0.7725,1,0.230427386951661,8,-0.0196428571428571,-0.0196428571428571,-0.0196428571428571,0,-0.0279429125278576,0
"updown",2.6,"SVP Wilcoxon",0.768571428571429,0.768571428571429,0.768571428571429,1,0.18606244657978,8,0.80625,0.80625,0.80625,1,0.182005853264519,8,-0.0376785714285715,-0.0376785714285715,-0.0376785714285715,0,0.0040565933152607,0
"updown",2.7,"PELT",0.139794180588514,0.0760783114832909,0.875714285714286,0,8.96275965980719,83.26,0.158882659010602,0.0873632388293683,0.89125,0,8.96275965980719,83.26,-0.0190884784220879,-0.0112849273460773,-0.0155357142857143,0,0,0
"updown",2.7,"RFPOP",0.865714285714286,0.865714285714286,0.865714285714286,1,0.0743111193437377,8,0.8825,0.8825,0.8825,1,0.0743111193437377,8,-0.0167857142857144,-0.0167857142857144,-0.0167857142857144,0,0,0
"updown",2.7,"SVP MedianMood",0.762857142857143,0.762857142857143,0.762857142857143,1,0.185315950175635,8,0.78375,0.78375,0.78375,1,0.211589153825413,8,-0.0208928571428572,-0.0208928571428572,-0.0208928571428572,0,-0.0262732036497774,0
"updown",2.7,"SVP Wilcoxon",0.774285714285714,0.774285714285714,0.774285714285714,1,0.172665827060536,8,0.81625,0.81625,0.81625,1,0.163632330446838,8,-0.0419642857142857,-0.0419642857142857,-0.0419642857142857,0,0.00903349661369807,0
"updown",2.8,"PELT",0.137082612438619,0.074417795206821,0.882857142857143,0,10.6273943063257,85.37,0.155803213821151,0.0854404821493469,0.8975,0,10.6273943063257,85.37,-0.0187206013825326,-0.0110226869425259,-0.0146428571428572,0,0,0
"updown",2.8,"RFPOP",0.858571428571429,0.858571428571429,0.858571428571429,1,0.0812502372132447,8,0.87625,0.87625,0.87625,1,0.0812502372132447,8,-0.0176785714285714,-0.0176785714285714,-0.0176785714285714,0,0,0
"updown",2.8,"SVP MedianMood",0.76,0.76,0.76,1,0.218942918622517,8,0.78375,0.78375,0.78375,1,0.234403186939526,8,-0.0237499999999999,-0.0237499999999999,-0.0237499999999999,0,-0.0154602683170088,0
"updown",2.8,"SVP Wilcoxon",0.767142857142857,0.767142857142857,0.767142857142857,1,0.203901506039052,8,0.795808823529412,0.795416666666667,0.79625,0.99,0.198866860182794,8.01,-0.0286659663865546,-0.0282738095238095,-0.0291071428571429,0.01,0.00503464585625754,-0.00999999999999979
"updown",2.9,"PELT",0.145434064283698,0.0792639008749084,0.9,0,8.23185580617814,82.08,0.164680252291711,0.0906993887820223,0.9125,0,8.23185580617814,82.08,-0.0192461880080131,-0.0114354879071139,-0.0125,0,0,0
"updown",2.9,"RFPOP",0.892857142857143,0.892857142857143,0.892857142857143,1,0.0786645002421665,8,0.904485294117647,0.904027777777778,0.905,0.99,0.0812591643506214,8.01,-0.0116281512605043,-0.011170634920635,-0.0121428571428572,0.01,-0.00259466410845495,-0.00999999999999979
"updown",2.9,"SVP MedianMood",0.808571428571428,0.808571428571428,0.808571428571428,1,0.175848031829899,8,0.8225,0.8225,0.8225,1,0.191497317489411,8,-0.0139285714285715,-0.0139285714285715,-0.0139285714285715,0,-0.0156492856595122,0
"updown",2.9,"SVP Wilcoxon",0.815714285714286,0.815714285714286,0.815714285714286,1,0.168410272636084,8,0.829044117647059,0.828194444444444,0.83,0.98,0.1669913682687,8.02,-0.0133298319327732,-0.0124801587301587,-0.0142857142857142,0.02,0.00141890436738351,-0.0199999999999996
"updown",3,"PELT",0.142217716231542,0.0773754009967289,0.895714285714286,0,8.39562796826775,83.52,0.161225043155401,0.0886270899507409,0.90875,0,8.39562796826775,83.52,-0.0190073269238589,-0.011251688954012,-0.0130357142857143,0,0,0
"updown",3,"RFPOP",0.892857142857143,0.892857142857143,0.892857142857143,1,0.0722702899816229,8,0.905661764705882,0.905138888888889,0.90625,0.99,0.0731617750422771,8.01,-0.0128046218487395,-0.0122817460317461,-0.0133928571428572,0.01,-0.000891485060654229,-0.00999999999999979
"updown",3,"SVP MedianMood",0.818571428571429,0.818571428571429,0.818571428571429,1,0.174687409932963,8,0.82625,0.82625,0.82625,1,0.202103754655833,8,-0.00767857142857153,-0.00767857142857153,-0.00767857142857153,0,-0.0274163447228701,0
"updown",3,"SVP Wilcoxon",0.82,0.82,0.82,1,0.170411255602004,8,0.849558823529412,0.849166666666667,0.85,0.99,0.161353877351181,8.01,-0.0295588235294119,-0.0291666666666667,-0.03,0.01,0.00905737825082284,-0.00999999999999979
"updown",3.1,"PELT",0.147075577857512,0.0799366646109383,0.934285714285714,0,13.6488785858073,84.27,0.165785541133052,0.0910304337226911,0.9425,0,13.6488785858073,84.27,-0.01870996327554,-0.0110937691117528,-0.00821428571428573,0,0,0
"updown",3.1,"RFPOP",0.905714285714286,0.905714285714286,0.905714285714286,1,0.0790073948937115,8,0.9175,0.9175,0.9175,1,0.0789129133893864,8,-0.0117857142857143,-0.0117857142857143,-0.0117857142857143,0,9.44815043250335e-05,0
"updown",3.1,"SVP MedianMood",0.826666666666667,0.82625,0.827142857142857,0.99,0.235730720908575,8.01,0.8375,0.8375,0.8375,1,0.273112480932305,8,-0.0108333333333334,-0.0112500000000001,-0.010357142857143,-0.01,-0.0373817600237303,0.00999999999999979
"updown",3.1,"SVP Wilcoxon",0.83,0.83,0.83,1,0.227276906134795,8,0.848161764705882,0.847638888888889,0.84875,0.99,0.223074497407455,8.01,-0.0181617647058824,-0.017638888888889,-0.01875,0.01,0.00420240872734029,-0.00999999999999979
"updown",3.2,"PELT",0.147396238778909,0.0801046325321952,0.938571428571429,0,7.01299359852067,84.59,0.166060196582943,0.0911735696299832,0.94625,0,7.01299359852067,84.59,-0.0186639578040346,-0.011068937097788,-0.00767857142857142,0,0,0
"updown",3.2,"RFPOP",0.904285714285714,0.904285714285714,0.904285714285714,1,0.0792163602290333,8,0.91625,0.91625,0.91625,1,0.0792163602290333,8,-0.0119642857142858,-0.0119642857142858,-0.0119642857142858,0,0,0
"updown",3.2,"SVP MedianMood",0.837142857142857,0.837142857142857,0.837142857142857,1,0.15865282482562,8,0.84125,0.84125,0.84125,1,0.188272103548695,8,-0.00410714285714298,-0.00410714285714298,-0.00410714285714298,0,-0.0296192787230753,0
"updown",3.2,"SVP Wilcoxon",0.844285714285714,0.844285714285714,0.844285714285714,1,0.15514447126085,8,0.855,0.855,0.855,1,0.157971842676645,8,-0.0107142857142857,-0.0107142857142857,-0.0107142857142857,0,-0.00282737141579445,0
"updown",3.3,"PELT",0.147057323122824,0.0799552300802955,0.932857142857143,0,9.61238137094244,84.56,0.165731697346534,0.09103269098572,0.94125,0,9.61238137094244,84.56,-0.0186743742237096,-0.0110774609054246,-0.0083928571428572,0,0,0
"updown",3.3,"RFPOP",0.92,0.92,0.92,1,0.078054993706334,8,0.929485294117647,0.929027777777778,0.93,0.99,0.0818056081129237,8.01,-0.00948529411764709,-0.00902777777777786,-0.0100000000000001,0.01,-0.00375061440658965,-0.00999999999999979
"updown",3.3,"SVP MedianMood",0.837142857142857,0.837142857142857,0.837142857142857,1,0.196920517829041,8,0.8525,0.8525,0.8525,1,0.218177938747929,8,-0.015357142857143,-0.015357142857143,-0.015357142857143,0,-0.0212574209188877,0
"updown",3.3,"SVP Wilcoxon",0.838571428571429,0.838571428571429,0.838571428571429,1,0.193921857900011,8,0.849632352941176,0.848194444444444,0.85125,0.97,0.197642739386532,8.03,-0.0110609243697479,-0.00962301587301595,-0.0126785714285715,0.03,-0.00372088148652092,-0.0299999999999994
"updown",3.4,"PELT",0.151335609525864,0.0823719570853376,0.945714285714286,0,8.91786696370945,82.77,0.170256596422317,0.0936355021589138,0.9525,0,8.91786696370945,82.77,-0.0189209868964529,-0.0112635450735762,-0.00678571428571428,0,0,0
"updown",3.4,"RFPOP",0.914285714285714,0.914285714285714,0.914285714285714,1,0.0834260595877491,8,0.925,0.925,0.925,1,0.0834260595877491,8,-0.0107142857142858,-0.0107142857142858,-0.0107142857142858,0,0,0
"updown",3.4,"SVP MedianMood",0.850857142857143,0.850357142857143,0.851428571428571,0.99,0.193146750180081,8.01,0.8625,0.8625,0.8625,1,0.218431865241295,8,-0.0116428571428572,-0.0121428571428572,-0.0110714285714286,-0.01,-0.025285115061214,0.00999999999999979
"updown",3.4,"SVP Wilcoxon",0.86,0.86,0.86,1,0.177673952561001,8,0.874411764705882,0.873888888888889,0.875,0.99,0.178944784154219,8.01,-0.0144117647058823,-0.013888888888889,-0.015,0.01,-0.00127083159321814,-0.00999999999999979
"updown",3.5,"PELT",0.154660431986844,0.0843081652029796,0.955714285714286,0,9.65281620088398,82.25,0.173645783818766,0.0956518030120836,0.96125,0,9.65281620088398,82.25,-0.0189853518319222,-0.011343637809104,-0.00553571428571431,0,0,0
"updown",3.5,"RFPOP",0.941428571428571,0.941428571428571,0.941428571428571,1,0.0741594011239183,8,0.94875,0.94875,0.94875,1,0.0740328377139347,8,-0.00732142857142859,-0.00732142857142859,-0.00732142857142859,0,0.000126563409983599,0
"updown",3.5,"SVP MedianMood",0.885714285714286,0.885714285714286,0.885714285714286,1,0.1833785743368,8,0.895,0.895,0.895,1,0.194879256751486,8,-0.00928571428571434,-0.00928571428571434,-0.00928571428571434,0,-0.0115006824146864,0
"updown",3.5,"SVP Wilcoxon",0.888571428571429,0.888571428571429,0.888571428571429,1,0.174243692668244,8,0.904558823529412,0.904166666666667,0.905,0.99,0.171274360871825,8.01,-0.0159873949579832,-0.0155952380952381,-0.0164285714285715,0.01,0.00296933179641862,-0.00999999999999979
"updown",3.6,"PELT",0.152670250583602,0.0830526231912797,0.961428571428571,0,33.1003277265118,83.68,0.171379691744239,0.0941937766571068,0.96625,0,33.1003277265118,83.68,-0.0187094411606367,-0.0111411534658271,-0.00482142857142864,0,0,0
"updown",3.6,"RFPOP",0.94,0.94,0.94,1,0.0778732289232725,8,0.946985294117647,0.946527777777778,0.9475,0.99,0.0799458430238031,8.01,-0.00698529411764715,-0.0065277777777778,-0.00750000000000006,0.01,-0.00207261410053067,-0.00999999999999979
"updown",3.6,"SVP MedianMood",0.871428571428571,0.871428571428571,0.871428571428571,1,0.427482113005256,8,0.88125,0.88125,0.88125,1,0.508206299272181,8,-0.00982142857142854,-0.00982142857142854,-0.00982142857142854,0,-0.080724186266925,0
"updown",3.6,"SVP Wilcoxon",0.874285714285714,0.874285714285714,0.874285714285714,1,0.413656881153006,8,0.891397058823529,0.890416666666667,0.8925,0.98,0.39649610212018,8.02,-0.0171113445378152,-0.0161309523809524,-0.0182142857142857,0.02,0.0171607790328258,-0.0199999999999996
"updown",3.7,"PELT",0.156447229507578,0.0852995784034923,0.967142857142857,0,9.88896103326733,82.48,0.175395290679207,0.0966380508008287,0.97125,0,9.88896103326733,82.48,-0.0189480611716287,-0.0113384723973364,-0.00410714285714286,0,0,0
"updown",3.7,"RFPOP",0.957142857142857,0.957142857142857,0.957142857142857,1,0.0727013800499648,8,0.9625,0.9625,0.9625,1,0.0727013800499648,8,-0.00535714285714284,-0.00535714285714284,-0.00535714285714284,0,0,0
"updown",3.7,"SVP MedianMood",0.885714285714286,0.885714285714286,0.885714285714286,1,0.190315135507021,8,0.90125,0.90125,0.90125,1,0.184345738886139,8,-0.0155357142857143,-0.0155357142857143,-0.0155357142857143,0,0.00596939662088236,0
"updown",3.7,"SVP Wilcoxon",0.89,0.89,0.89,1,0.179516289085999,8,0.90375,0.90375,0.90375,1,0.170450062172763,8,-0.01375,-0.01375,-0.01375,0,0.00906622691323539,0
"updown",3.8,"PELT",0.153373091732026,0.0833947239121103,0.971428571428571,0,39.9041467039206,84.17,0.171974500790483,0.0944709528749406,0.975,0,39.9041467039206,84.17,-0.0186014090584569,-0.0110762289628303,-0.00357142857142856,0,0,0
"updown",3.8,"RFPOP",0.951428571428571,0.951428571428571,0.951428571428571,1,0.076734628473876,8,0.956911764705882,0.956388888888889,0.9575,0.99,0.0806326112371288,8.01,-0.00548319327731095,-0.00496031746031744,-0.00607142857142862,0.01,-0.00389798276325276,-0.00999999999999979
"updown",3.8,"SVP MedianMood",0.872857142857143,0.872857142857143,0.872857142857143,1,0.516207743485256,8,0.88375,0.88375,0.88375,1,0.566201899364594,8,-0.0108928571428571,-0.0108928571428571,-0.0108928571428571,0,-0.0499941558793385,0
"updown",3.8,"SVP Wilcoxon",0.887142857142857,0.887142857142857,0.887142857142857,1,0.473511158430839,8,0.8925,0.8925,0.8925,1,0.468223453720809,8,-0.00535714285714284,-0.00535714285714284,-0.00535714285714284,0,0.00528770471003026,0
"updown",3.9,"PELT",0.156564912388742,0.0852421442332323,0.975714285714286,0,8.89255473952836,82.57,0.175403338701986,0.0964946052895318,0.97875,0,8.89255473952836,82.57,-0.0188384263132435,-0.0112524610562995,-0.00303571428571425,0,0,0
"updown",3.9,"RFPOP",0.947142857142857,0.947142857142857,0.947142857142857,1,0.0811617424636245,8,0.95375,0.95375,0.95375,1,0.0811617424636245,8,-0.00660714285714281,-0.00660714285714281,-0.00660714285714281,0,0,0
"updown",3.9,"SVP MedianMood",0.882857142857143,0.882857142857143,0.882857142857143,1,0.197484791160649,8,0.895,0.895,0.895,1,0.202119118599578,8,-0.0121428571428572,-0.0121428571428572,-0.0121428571428572,0,-0.0046343274389295,0
"updown",3.9,"SVP Wilcoxon",0.885714285714286,0.885714285714286,0.885714285714286,1,0.188964954048233,8,0.888161764705882,0.887638888888889,0.88875,0.99,0.19619522790837,8.01,-0.0024474789915967,-0.00192460317460319,-0.00303571428571436,0.01,-0.00723027386013753,-0.00999999999999979
"updown",4,"PELT",0.155048142105238,0.0843659823005217,0.974285714285714,0,12.1608532250546,83.58,0.173758569344718,0.0955271467966745,0.9775,0,12.1608532250546,83.58,-0.0187104272394791,-0.0111611644961528,-0.00321428571428573,0,0,0
"updown",4,"RFPOP",0.95,0.95,0.95,1,0.0787540066209553,8,0.95625,0.95625,0.95625,1,0.0787540066209553,8,-0.00625000000000009,-0.00625000000000009,-0.00625000000000009,0,0,0
"updown",4,"SVP MedianMood",0.89,0.89,0.89,1,0.235660428853798,8,0.89875,0.89875,0.89875,1,0.265083096904901,8,-0.00875000000000004,-0.00875000000000004,-0.00875000000000004,0,-0.029422668051103,0
"updown",4,"SVP Wilcoxon",0.897142857142857,0.897142857142857,0.897142857142857,1,0.212078022304664,8,0.910735294117647,0.909166666666667,0.9125,0.97,0.206803887848571,8.03,-0.01359243697479,-0.0120238095238095,-0.0153571428571428,0.03,0.00527413445609359,-0.0299999999999994
